catalogNumber                               AA0095
basisOfRecord                       LivingSpecimen
decimalLatitude                             348643
decimalLongitude                           6284209
phylum                                Tracheophyta
Class                                Magnoliopsida
order                                      Fagales
family                               Casuarinaceae
genus                                    Casuarina
specificEpithet                      equisetifolia
infraspecificEpithet                           NaN
nameAcordingTo                                  L.
verbatimTaxonRank                              NaN
taxonRank                                  species
acceptedNameUsage       Casuarina equisetifolia L.
Nombre común                                   NaN
Estado                                        Viva
establishmentMeans                         Exótica
ingreso                                       2019
plantacion                                     NaN
locationRemarks                                NaN
sex                                            NaN
Name: AA0095, dtype: object
